customer_id,gender,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,support_tickets,last_login_days,usage_frequency,plan_type,has_premium_support,churn
CUST-0252,Male,34,16,63.35,1013.84,One year,Credit card,Fiber optic,5,13,17,Basic,No,No
CUST-0253,Female,41,55,94.48,5221.75,Two year,Bank transfer,Fiber optic,1,3,20,Premium,No,No
CUST-0254,Male,75,55,43.82,2395.52,Two year,Electronic check,DSL,0,2,9,Basic,No,No
CUST-0255,Male,25,1,76.86,76.86,Month-to-month,Mailed check,Fiber optic,5,8,13,Standard,No,Yes
CUST-0256,Female,67,12,61.97,759.5,Month-to-month,Credit card,Fiber optic,2,4,18,Basic,No,Yes
CUST-0257,Female,44,8,85.44,698.01,Month-to-month,Credit card,Fiber optic,2,23,13,Standard,No,Yes
CUST-0258,Female,62,25,89.58,2244.56,One year,Bank transfer,Fiber optic,1,2,11,Premium,No,No
CUST-0259,Female,40,19,70.08,1345.15,One year,Bank transfer,Fiber optic,2,24,10,Basic,No,No
CUST-0260,Male,63,18,90.04,1574.55,One year,Electronic check,Fiber optic,5,0,12,Standard,Yes,No
CUST-0261,Female,25,48,41.11,1963.89,Two year,Credit card,No,3,17,15,Standard,Yes,No
CUST-0262,Female,25,5,64.52,344.98,Month-to-month,Electronic check,DSL,3,12,18,Premium,No,No
CUST-0263,Male,76,3,19.99,54.81,Month-to-month,Credit card,No,2,3,15,Basic,No,No
CUST-0264,Female,43,1,58.26,71.27,Month-to-month,Electronic check,DSL,1,17,4,Standard,No,No
CUST-0265,Female,64,14,64.93,961.07,Month-to-month,Credit card,Fiber optic,4,8,8,Basic,No,Yes
CUST-0266,Female,76,16,79.59,1293.89,Month-to-month,Electronic check,Fiber optic,3,28,14,Basic,Yes,Yes
CUST-0267,Female,30,6,69.44,409.44,Month-to-month,Mailed check,Fiber optic,2,6,9,Basic,No,Yes
CUST-0268,Female,56,18,94.03,1657.21,One year,Electronic check,Fiber optic,3,14,10,Standard,Yes,Yes
CUST-0269,Male,54,43,99.24,4281.64,Two year,Bank transfer,Fiber optic,3,12,20,Premium,No,No
CUST-0270,Male,66,16,37.33,556.81,Month-to-month,Credit card,DSL,2,1,20,Basic,No,No
CUST-0271,Female,45,1,93.91,93.91,Month-to-month,Bank transfer,Fiber optic,3,10,12,Standard,Yes,Yes
CUST-0272,Female,42,1,75.66,75.66,Month-to-month,Mailed check,DSL,3,26,10,Standard,Yes,Yes
CUST-0273,Female,78,22,79.89,1755.17,One year,Electronic check,Fiber optic,2,30,17,Basic,Yes,No
CUST-0274,Female,33,34,78.06,2659.54,One year,Credit card,DSL,2,3,18,Premium,Yes,No
CUST-0275,Female,72,22,37.1,798.94,One year,Bank transfer,DSL,1,28,13,Basic,No,No
CUST-0276,Female,19,4,50.57,223.33,Month-to-month,Bank transfer,DSL,7,21,13,Basic,Yes,Yes
CUST-0277,Female,71,1,78.85,107.22,Month-to-month,Bank transfer,Fiber optic,2,17,19,Basic,Yes,Yes
CUST-0278,Female,35,9,60.89,543.17,Month-to-month,Bank transfer,No,4,24,8,Premium,Yes,Yes
CUST-0279,Female,34,32,44.46,1444.16,One year,Mailed check,No,2,2,23,Premium,No,No
CUST-0280,Female,47,61,43.79,2657.39,Two year,Bank transfer,DSL,0,1,21,Basic,No,No
CUST-0281,Female,56,55,79.69,4362.23,Two year,Bank transfer,Fiber optic,5,11,12,Basic,Yes,No
CUST-0282,Male,30,5,60.61,324.66,Month-to-month,Credit card,Fiber optic,6,3,15,Basic,No,Yes
CUST-0283,Male,49,20,84.8,1701.32,One year,Credit card,Fiber optic,1,13,10,Standard,No,No
CUST-0284,Male,67,72,80.61,5811.77,Two year,Electronic check,Fiber optic,1,15,20,Standard,No,No
CUST-0285,Female,46,2,72.44,181.69,Month-to-month,Electronic check,DSL,3,20,9,Premium,No,Yes
CUST-0286,Male,63,2,92.52,198.37,Month-to-month,Electronic check,Fiber optic,6,3,10,Standard,Yes,Yes
CUST-0287,Male,47,69,96.44,6702.41,Two year,Electronic check,Fiber optic,2,11,22,Premium,No,No
CUST-0288,Female,35,1,53.0,54.86,Month-to-month,Bank transfer,DSL,6,29,3,Standard,No,Yes
CUST-0289,Male,30,43,67.5,2932.73,Two year,Credit card,Fiber optic,4,29,9,Basic,No,No
CUST-0290,Female,60,18,90.23,1623.12,Two year,Electronic check,Fiber optic,1,18,15,Standard,Yes,No
CUST-0291,Male,38,23,41.65,934.88,One year,Mailed check,DSL,2,18,10,Basic,No,No
CUST-0292,Male,47,48,63.64,3071.36,Two year,Credit card,Fiber optic,6,11,14,Basic,No,No
CUST-0293,Female,38,22,76.98,1692.82,One year,Credit card,Fiber optic,1,30,8,Basic,Yes,No
CUST-0294,Male,65,25,45.0,1166.48,One year,Mailed check,No,1,29,8,Standard,Yes,Yes
CUST-0295,Male,72,3,74.99,236.25,Month-to-month,Bank transfer,Fiber optic,4,14,12,Standard,No,Yes
CUST-0296,Female,34,1,82.68,101.72,Month-to-month,Mailed check,Fiber optic,3,28,24,Standard,No,Yes
CUST-0297,Female,57,8,70.4,531.83,Month-to-month,Electronic check,Fiber optic,3,2,25,Basic,No,Yes
CUST-0298,Male,36,26,82.05,2147.8,One year,Electronic check,Fiber optic,3,18,9,Standard,No,Yes
CUST-0299,Female,69,3,39.15,116.04,Month-to-month,Electronic check,DSL,2,21,11,Basic,No,No
CUST-0300,Male,32,2,92.04,168.56,Month-to-month,Electronic check,Fiber optic,2,14,16,Standard,Yes,Yes
CUST-0301,Male,26,10,61.7,645.09,Month-to-month,Credit card,Fiber optic,6,19,2,Basic,No,Yes
CUST-0302,Female,69,25,84.01,2074.4,One year,Bank transfer,Fiber optic,3,28,8,Standard,No,Yes
CUST-0303,Female,27,51,39.47,2020.07,Two year,Mailed check,No,0,22,9,Standard,No,No
CUST-0304,Female,61,49,89.87,4391.35,Two year,Mailed check,Fiber optic,0,6,8,Standard,Yes,No
CUST-0305,Female,48,1,65.68,71.15,Month-to-month,Electronic check,DSL,1,3,16,Standard,Yes,No
CUST-0306,Female,70,43,60.0,2574.41,Two year,Bank transfer,DSL,0,0,20,Standard,Yes,No
CUST-0307,Female,40,25,42.97,1070.64,One year,Credit card,DSL,1,8,25,Basic,No,No
CUST-0308,Male,69,5,78.94,395.85,Month-to-month,Electronic check,Fiber optic,6,6,16,Standard,No,Yes
CUST-0309,Female,47,25,62.38,1540.32,One year,Electronic check,Fiber optic,1,21,8,Basic,Yes,Yes
CUST-0310,Male,50,7,20.66,,Month-to-month,Bank transfer,No,5,4,9,Basic,No,Yes
CUST-0311,Male,74,38,64.54,2465.84,Two year,Mailed check,Fiber optic,3,24,11,Basic,No,No
CUST-0312,Male,69,1,45.04,45.04,Month-to-month,Mailed check,No,4,29,8,Premium,No,Yes
CUST-0313,Male,26,3,69.96,238.11,Month-to-month,Bank transfer,Fiber optic,5,28,7,Basic,No,Yes
CUST-0314,Female,71,15,27.93,434.17,One year,Mailed check,No,0,8,22,Basic,Yes,No
CUST-0315,Female,64,1,101.44,,Month-to-month,Electronic check,Fiber optic,7,25,9,Premium,Yes,Yes
CUST-0316,Female,18,3,85.62,228.44,Month-to-month,Electronic check,Fiber optic,6,26,9,Standard,No,Yes
CUST-0317,Male,61,20,67.12,1329.49,One year,Mailed check,Fiber optic,2,5,19,Basic,No,No
CUST-0318,Male,52,12,100.21,1164.77,Month-to-month,Credit card,Fiber optic,5,23,5,Premium,Yes,Yes
CUST-0319,Male,28,15,65.04,979.2,One year,Credit card,Fiber optic,2,22,5,Basic,No,Yes
CUST-0320,Male,51,22,51.18,1142.9,Month-to-month,Credit card,DSL,3,11,17,Standard,No,No
CUST-0321,Female,33,17,48.81,815.3,One year,Bank transfer,DSL,1,12,15,Standard,No,No
CUST-0322,Female,26,28,83.45,2336.72,One year,Mailed check,Fiber optic,0,0,20,Standard,Yes,No
CUST-0323,Female,49,4,83.52,,Month-to-month,Bank transfer,Fiber optic,7,14,11,Standard,No,Yes
CUST-0324,Male,32,23,36.13,818.52,One year,Credit card,DSL,3,15,22,Basic,No,No
CUST-0325,Female,29,21,35.18,749.93,One year,Electronic check,DSL,0,1,20,Basic,No,No
CUST-0326,Female,50,25,78.97,,One year,Mailed check,Fiber optic,2,8,24,Standard,No,No
CUST-0327,Female,62,22,77.94,1729.4,One year,Bank transfer,Fiber optic,2,9,24,Basic,No,No
CUST-0328,Female,31,54,72.44,3891.14,Two year,Bank transfer,DSL,1,19,14,Premium,No,No
CUST-0329,Male,74,5,44.2,220.5,Month-to-month,Electronic check,DSL,2,26,7,Basic,No,Yes
CUST-0330,Male,74,1,35.36,49.84,Month-to-month,Mailed check,DSL,6,15,12,Basic,No,No
CUST-0331,Male,25,49,57.24,2814.76,Two year,Bank transfer,DSL,4,14,11,Standard,No,No
CUST-0332,Female,25,1,30.08,30.08,Month-to-month,Mailed check,No,1,2,18,Basic,Yes,No
CUST-0333,Male,44,1,36.58,45.35,Month-to-month,Bank transfer,DSL,3,1,19,Basic,No,Yes
CUST-0334,Male,79,4,64.01,251.79,Month-to-month,Electronic check,Fiber optic,7,7,12,Basic,No,Yes
CUST-0335,Male,29,1,91.89,91.89,Month-to-month,Credit card,Fiber optic,3,29,14,Premium,No,Yes
CUST-0336,Male,18,2,20.76,52.58,Month-to-month,Mailed check,No,3,15,15,Basic,No,Yes
CUST-0337,Female,60,52,49.02,2584.31,Two year,Mailed check,DSL,0,22,2,Basic,Yes,No
CUST-0338,Female,57,47,36.9,1719.38,Month-to-month,Electronic check,DSL,4,8,14,Basic,No,No
CUST-0339,Male,59,8,38.87,320.01,Month-to-month,Electronic check,DSL,6,2,12,Basic,No,Yes
CUST-0340,Male,79,46,44.43,2042.17,Two year,Bank transfer,DSL,3,16,12,Basic,No,No
CUST-0341,Male,68,57,74.31,4247.87,Two year,Mailed check,Fiber optic,3,12,21,Standard,No,No
CUST-0342,Male,28,9,67.35,608.29,Month-to-month,Mailed check,DSL,3,15,17,Premium,No,Yes
CUST-0343,Male,56,4,41.71,155.29,Month-to-month,Electronic check,DSL,1,24,7,Basic,No,Yes
CUST-0344,Male,60,50,32.06,1590.67,Two year,Credit card,No,2,29,9,Standard,No,No
CUST-0345,Male,48,11,101.33,1123.86,One year,Bank transfer,Fiber optic,2,4,23,Premium,No,No
CUST-0346,Female,34,25,45.78,1147.11,One year,Electronic check,DSL,2,4,19,Basic,No,No
CUST-0347,Female,50,47,46.05,,Two year,Bank transfer,DSL,2,2,22,Basic,No,No
CUST-0348,Male,49,32,73.28,2313.04,One year,Credit card,DSL,5,12,12,Premium,No,Yes
CUST-0349,Male,75,8,39.88,340.9,Month-to-month,Bank transfer,No,2,7,20,Standard,No,No
CUST-0350,Female,46,23,20.12,491.07,One year,Electronic check,No,3,7,21,Basic,No,No
CUST-0351,Female,38,5,27.17,138.89,Month-to-month,Bank transfer,No,1,16,5,Basic,Yes,Yes
CUST-0352,Female,38,11,27.46,315.27,One year,Electronic check,No,2,14,19,Basic,Yes,Yes
CUST-0353,Female,57,21,57.24,1221.56,One year,Electronic check,Fiber optic,1,3,18,Basic,No,No
CUST-0354,Male,40,1,53.25,53.25,Month-to-month,Electronic check,DSL,6,21,3,Standard,No,Yes
CUST-0355,Male,73,11,78.55,868.69,Month-to-month,Mailed check,Fiber optic,1,24,7,Standard,No,Yes
CUST-0356,Female,23,20,79.15,1592.71,Month-to-month,Electronic check,Fiber optic,6,17,16,Standard,No,Yes
CUST-0357,Male,39,1,32.61,32.61,Month-to-month,Credit card,No,5,6,14,Basic,No,Yes
CUST-0358,Female,67,11,61.37,677.82,One year,Electronic check,Fiber optic,1,9,23,Basic,No,No
CUST-0359,Female,55,1,63.9,63.9,Month-to-month,Electronic check,Fiber optic,4,0,16,Basic,No,Yes
CUST-0360,Female,54,26,45.77,1177.52,One year,Mailed check,No,2,25,12,Standard,No,Yes
CUST-0361,Male,62,1,51.56,80.86,Month-to-month,Electronic check,DSL,4,3,9,Standard,No,Yes
CUST-0362,Female,68,21,24.85,529.58,One year,Mailed check,No,1,25,14,Basic,Yes,No
CUST-0363,Male,71,46,39.05,1780.37,Two year,Electronic check,DSL,0,10,18,Basic,No,No
CUST-0364,Female,25,31,86.54,2658.06,One year,Electronic check,Fiber optic,1,14,18,Standard,Yes,No
CUST-0365,Female,58,1,60.46,110.91,Month-to-month,Electronic check,DSL,4,30,9,Standard,No,Yes
CUST-0366,Male,66,51,75.75,3849.22,Two year,Mailed check,Fiber optic,2,14,19,Basic,Yes,No
CUST-0367,Female,52,1,59.53,59.53,Month-to-month,Electronic check,Fiber optic,6,27,10,Basic,No,Yes
CUST-0368,Female,68,10,76.6,777.98,Month-to-month,Bank transfer,Fiber optic,1,22,8,Basic,Yes,Yes
CUST-0369,Male,28,1,45.97,45.97,Month-to-month,Bank transfer,No,3,2,20,Standard,Yes,No
CUST-0370,Male,41,10,73.13,738.83,Month-to-month,Bank transfer,Fiber optic,5,18,10,Standard,No,Yes
CUST-0371,Male,66,43,92.23,3966.46,Two year,Mailed check,Fiber optic,4,30,8,Standard,Yes,No
CUST-0372,Male,38,1,82.5,82.5,Month-to-month,Mailed check,DSL,3,19,14,Premium,Yes,Yes
CUST-0373,Male,68,21,43.27,909.67,One year,Credit card,No,1,23,17,Premium,No,No
CUST-0374,Female,19,28,43.94,1236.84,One year,Electronic check,DSL,2,13,21,Basic,Yes,No
CUST-0375,Male,57,1,48.25,48.25,Month-to-month,Electronic check,DSL,1,2,13,Basic,Yes,Yes
CUST-0376,Male,36,20,46.89,948.22,One year,Electronic check,DSL,2,7,15,Basic,Yes,Yes
CUST-0377,Female,56,41,67.98,2801.12,Month-to-month,Electronic check,Fiber optic,5,9,13,Basic,No,No
CUST-0378,Male,45,3,32.84,78.07,Month-to-month,Electronic check,No,5,8,11,Standard,No,Yes
CUST-0379,Female,76,20,69.12,1392.11,Month-to-month,Bank transfer,DSL,2,27,6,Premium,No,Yes
CUST-0380,Male,34,41,74.71,3067.71,Two year,Mailed check,Fiber optic,1,23,15,Standard,No,No
CUST-0381,Male,23,41,34.74,1417.47,Two year,Credit card,No,0,14,14,Basic,Yes,No
CUST-0382,Female,36,6,61.2,362.02,Month-to-month,Electronic check,Fiber optic,8,23,12,Basic,No,Yes
CUST-0383,Female,73,1,59.84,67.73,Month-to-month,Electronic check,Fiber optic,5,8,7,Basic,No,Yes
CUST-0384,Female,55,22,55.26,1203.91,One year,Credit card,DSL,3,3,21,Standard,No,No
CUST-0385,Female,45,9,70.37,644.9,Month-to-month,Credit card,Fiber optic,6,11,17,Basic,No,Yes
CUST-0386,Female,19,64,42.26,2688.6,Two year,Mailed check,DSL,4,18,8,Basic,No,No
CUST-0387,Male,55,26,27.18,692.1,One year,Mailed check,No,1,23,10,Basic,Yes,No
CUST-0388,Male,72,7,92.97,625.08,Month-to-month,Credit card,Fiber optic,5,0,13,Premium,No,Yes
CUST-0389,Female,54,35,73.25,2529.35,Two year,Mailed check,Fiber optic,3,13,18,Standard,No,No
CUST-0390,Female,68,11,79.62,878.84,Month-to-month,Electronic check,DSL,1,30,13,Premium,No,No
CUST-0391,Female,69,52,62.76,3224.41,Two year,Credit card,DSL,0,9,17,Standard,No,No
CUST-0392,Male,21,45,66.44,2996.34,Two year,Mailed check,DSL,2,0,17,Standard,Yes,No
CUST-0393,Male,39,26,64.94,1686.74,Month-to-month,Electronic check,Fiber optic,4,3,15,Basic,No,Yes
CUST-0394,Female,43,16,44.37,747.64,Month-to-month,Mailed check,DSL,4,9,14,Basic,Yes,Yes
CUST-0395,Male,66,25,89.27,2243.9,Two year,Mailed check,Fiber optic,2,2,14,Standard,Yes,No
CUST-0396,Female,60,67,74.46,4999.03,Two year,Credit card,DSL,2,25,8,Premium,No,No
CUST-0397,Female,53,1,68.65,68.65,Month-to-month,Electronic check,Fiber optic,7,15,13,Basic,No,Yes
CUST-0398,Male,75,43,37.75,1611.96,Two year,Credit card,DSL,3,17,5,Basic,No,No
CUST-0399,Female,30,7,59.0,404.59,Month-to-month,Mailed check,DSL,4,24,7,Standard,No,Yes
CUST-0400,Female,69,5,70.79,353.24,Month-to-month,Mailed check,Fiber optic,7,11,14,Basic,No,Yes
CUST-0401,Male,75,42,90.17,3775.46,Two year,Electronic check,Fiber optic,3,27,11,Standard,Yes,No
CUST-0402,Female,49,2,69.91,151.23,Month-to-month,Bank transfer,Fiber optic,5,27,9,Basic,No,Yes
CUST-0403,Female,34,38,48.25,1825.71,Two year,Credit card,DSL,3,20,12,Basic,No,Yes
CUST-0404,Female,58,1,74.58,96.89,Month-to-month,Electronic check,Fiber optic,8,18,11,Basic,No,Yes
CUST-0405,Male,53,21,77.0,1600.56,One year,Electronic check,Fiber optic,0,8,18,Standard,No,No
CUST-0406,Female,72,5,82.22,426.02,Month-to-month,Mailed check,Fiber optic,3,23,19,Standard,No,Yes
CUST-0407,Male,77,1,68.52,107.13,Month-to-month,Bank transfer,Fiber optic,6,19,8,Basic,No,Yes
CUST-0408,Male,63,8,94.91,794.64,One year,Electronic check,Fiber optic,2,25,15,Premium,No,Yes
CUST-0409,Female,36,17,46.22,768.55,Month-to-month,Bank transfer,DSL,3,4,17,Basic,No,Yes
CUST-0410,Male,75,2,20.28,63.61,Month-to-month,Mailed check,No,1,26,12,Basic,No,Yes
CUST-0411,Male,77,6,79.24,431.01,Month-to-month,Electronic check,Fiber optic,7,27,4,Standard,No,Yes
CUST-0412,Female,52,10,33.43,303.18,Month-to-month,Mailed check,DSL,7,4,13,Basic,No,Yes
CUST-0413,Female,63,26,71.55,1872.31,Two year,Electronic check,Fiber optic,1,7,14,Standard,No,Yes
CUST-0414,Female,57,7,68.25,486.5,Month-to-month,Bank transfer,DSL,2,6,22,Premium,No,Yes
CUST-0415,Female,73,24,20.5,504.04,One year,Bank transfer,No,4,18,8,Standard,No,No
CUST-0416,Male,76,18,86.22,1542.23,Month-to-month,Mailed check,Fiber optic,2,21,14,Standard,No,Yes
CUST-0417,Male,45,2,59.44,96.56,Month-to-month,Electronic check,DSL,3,21,5,Standard,No,Yes
CUST-0418,Male,18,6,43.45,224.54,Month-to-month,Electronic check,DSL,5,17,1,Basic,No,Yes
CUST-0419,Female,59,6,45.56,256.13,Month-to-month,Credit card,DSL,5,14,12,Basic,No,Yes
CUST-0420,Female,35,36,63.62,2303.33,Month-to-month,Mailed check,Fiber optic,1,28,6,Basic,No,Yes
CUST-0421,Female,65,27,96.11,2612.18,One year,Mailed check,Fiber optic,2,0,6,Premium,No,No
CUST-0422,Female,57,43,48.14,2075.95,Two year,Mailed check,DSL,2,6,21,Basic,Yes,No
CUST-0423,Male,50,7,55.55,392.77,Month-to-month,Mailed check,DSL,2,18,13,Basic,Yes,No
CUST-0424,Male,29,2,82.24,198.34,Month-to-month,Electronic check,Fiber optic,3,4,14,Premium,No,Yes
CUST-0425,Male,25,8,60.54,512.45,Month-to-month,Electronic check,DSL,5,7,14,Standard,No,Yes
CUST-0426,Female,41,28,85.9,2424.08,Month-to-month,Electronic check,Fiber optic,5,4,21,Premium,No,Yes
CUST-0427,Male,33,23,88.97,2069.43,Month-to-month,Bank transfer,Fiber optic,6,26,4,Standard,Yes,Yes
CUST-0428,Female,67,2,69.75,146.49,Month-to-month,Electronic check,Fiber optic,6,4,17,Basic,Yes,Yes
CUST-0429,Male,21,1,34.32,43.89,Month-to-month,Electronic check,No,4,4,12,Standard,No,Yes
CUST-0430,Male,55,6,27.24,147.98,Month-to-month,Bank transfer,No,4,10,11,Basic,Yes,Yes
CUST-0431,Male,61,7,63.08,449.15,Month-to-month,Electronic check,Fiber optic,2,6,12,Basic,No,Yes
CUST-0432,Female,44,8,82.74,649.0,Month-to-month,Bank transfer,Fiber optic,5,1,14,Standard,No,No
CUST-0433,Female,26,10,36.12,386.01,Month-to-month,Electronic check,No,1,29,15,Standard,No,No
CUST-0434,Male,64,7,85.0,607.5,Month-to-month,Electronic check,DSL,1,16,13,Premium,Yes,No
CUST-0435,Male,33,1,82.09,82.09,Month-to-month,Mailed check,DSL,1,10,17,Premium,Yes,Yes
CUST-0436,Female,73,12,62.05,758.64,Month-to-month,Electronic check,DSL,2,19,9,Premium,No,Yes
CUST-0437,Male,29,1,86.76,109.2,Month-to-month,Credit card,Fiber optic,1,4,24,Basic,Yes,Yes
CUST-0438,Female,48,1,70.07,70.07,Month-to-month,Mailed check,Fiber optic,4,6,11,Standard,No,Yes
CUST-0439,Female,41,11,81.57,892.13,Month-to-month,Electronic check,Fiber optic,5,0,11,Standard,No,Yes
CUST-0440,Male,72,6,108.68,632.64,Month-to-month,Electronic check,Fiber optic,4,8,7,Premium,Yes,Yes
CUST-0441,Male,31,9,76.46,687.35,Month-to-month,Mailed check,Fiber optic,2,10,25,Basic,Yes,Yes
CUST-0442,Female,62,3,49.0,173.69,Month-to-month,Electronic check,DSL,2,27,5,Basic,Yes,Yes
CUST-0443,Male,42,21,102.43,2151.04,One year,Electronic check,Fiber optic,2,11,21,Premium,No,No
CUST-0444,Male,51,1,55.62,67.23,Month-to-month,Mailed check,DSL,3,9,20,Basic,Yes,Yes
CUST-0445,Female,20,3,54.89,153.76,Month-to-month,Credit card,DSL,4,19,6,Standard,No,Yes
CUST-0446,Female,75,31,19.99,636.69,Two year,Mailed check,No,2,21,12,Basic,No,No
CUST-0447,Female,41,9,19.99,178.64,Month-to-month,Bank transfer,No,3,10,19,Basic,No,Yes
CUST-0448,Female,79,12,41.31,510.97,Month-to-month,Credit card,No,1,0,27,Standard,Yes,No
CUST-0449,Male,71,54,64.7,3511.16,Two year,Electronic check,Fiber optic,0,24,19,Basic,No,No
CUST-0450,Male,59,60,71.72,4282.11,Two year,Credit card,Fiber optic,2,19,14,Standard,No,No
CUST-0451,Female,26,15,64.97,960.88,Month-to-month,Bank transfer,Fiber optic,2,4,19,Basic,No,Yes
CUST-0452,Female,43,16,69.02,1096.08,Month-to-month,Electronic check,Fiber optic,4,14,16,Basic,No,Yes
CUST-0453,Male,37,8,62.18,532.95,Month-to-month,Credit card,Fiber optic,1,23,12,Basic,No,Yes
CUST-0454,Female,57,2,79.89,186.93,Month-to-month,Electronic check,Fiber optic,6,21,9,Standard,No,Yes
CUST-0455,Male,27,23,66.54,1532.42,One year,Electronic check,Fiber optic,2,30,9,Basic,No,Yes
CUST-0456,Male,36,5,82.42,466.9,Month-to-month,Bank transfer,Fiber optic,1,9,17,Standard,No,Yes
CUST-0457,Male,20,9,54.0,459.78,Month-to-month,Mailed check,DSL,5,11,17,Standard,No,Yes
CUST-0458,Male,41,56,98.8,5528.09,Two year,Electronic check,Fiber optic,5,13,14,Standard,Yes,No
CUST-0459,Male,22,38,80.02,3064.26,Two year,Electronic check,Fiber optic,6,18,9,Standard,No,Yes
CUST-0460,Male,20,6,33.35,200.98,Month-to-month,Bank transfer,DSL,2,9,15,Basic,No,Yes
CUST-0461,Male,75,24,28.07,656.71,One year,Bank transfer,No,1,23,11,Basic,Yes,No
CUST-0462,Female,44,1,61.49,69.45,Month-to-month,Mailed check,DSL,2,21,7,Standard,No,Yes
CUST-0463,Female,33,37,81.1,3054.22,Two year,Credit card,Fiber optic,2,11,21,Basic,Yes,No
CUST-0464,Female,66,1,71.4,71.4,Month-to-month,Electronic check,DSL,2,17,4,Premium,Yes,Yes
CUST-0465,Female,32,17,33.51,555.03,Month-to-month,Electronic check,No,2,20,13,Standard,No,No
CUST-0466,Male,52,5,62.36,290.29,Month-to-month,Bank transfer,Fiber optic,5,18,2,Basic,No,Yes
CUST-0467,Male,29,6,83.9,495.01,Month-to-month,Bank transfer,Fiber optic,4,3,10,Standard,No,Yes
CUST-0468,Female,58,2,44.31,110.28,Month-to-month,Electronic check,No,4,24,4,Premium,No,Yes
CUST-0469,Male,70,16,82.8,1356.15,One year,Electronic check,Fiber optic,1,18,15,Basic,Yes,Yes
CUST-0470,Female,61,24,47.65,1118.29,One year,Credit card,DSL,2,20,7,Standard,No,No
CUST-0471,Male,43,10,49.3,505.18,Month-to-month,Credit card,DSL,3,13,17,Basic,Yes,No
CUST-0472,Female,64,13,73.98,977.21,Month-to-month,Bank transfer,Fiber optic,5,7,12,Standard,No,Yes
CUST-0473,Male,51,15,98.28,1460.55,Month-to-month,Electronic check,Fiber optic,2,28,10,Premium,No,Yes
CUST-0474,Female,40,49,44.71,2205.63,Two year,Credit card,DSL,4,24,10,Standard,No,No
CUST-0475,Female,48,36,54.14,1956.56,Two year,Credit card,DSL,2,22,11,Standard,No,No
CUST-0476,Female,67,44,69.04,3059.6,Two year,Mailed check,DSL,3,26,11,Premium,No,No
CUST-0477,Male,37,50,75.52,3731.47,Two year,Credit card,Fiber optic,3,3,14,Standard,No,No
CUST-0478,Female,29,1,71.09,76.91,Month-to-month,Credit card,DSL,3,24,8,Standard,Yes,Yes
CUST-0479,Female,40,13,63.52,842.04,Month-to-month,Credit card,DSL,3,15,12,Standard,No,Yes
CUST-0480,Female,21,22,87.99,1956.72,One year,Credit card,Fiber optic,7,30,6,Standard,Yes,Yes
CUST-0481,Female,40,64,80.65,5177.73,Two year,Bank transfer,Fiber optic,5,11,19,Standard,No,No
CUST-0482,Female,65,1,91.91,91.91,Month-to-month,Bank transfer,Fiber optic,4,17,8,Premium,No,Yes
CUST-0483,Male,72,5,73.68,396.94,Month-to-month,Mailed check,Fiber optic,4,11,14,Standard,No,Yes
CUST-0484,Female,65,53,74.41,3958.64,Two year,Bank transfer,Fiber optic,2,17,5,Standard,No,No
CUST-0485,Female,18,4,59.54,238.54,Month-to-month,Bank transfer,Fiber optic,9,3,18,Basic,No,Yes
CUST-0486,Female,71,6,51.25,308.22,Month-to-month,Credit card,No,4,15,20,Standard,Yes,No
CUST-0487,Male,42,9,67.15,639.62,One year,Mailed check,DSL,1,17,8,Standard,Yes,Yes
CUST-0488,Male,19,10,75.23,766.55,Month-to-month,Mailed check,Fiber optic,5,18,4,Standard,No,Yes
CUST-0489,Female,47,11,60.68,670.59,Month-to-month,Mailed check,Fiber optic,3,15,23,Basic,No,Yes
CUST-0490,Female,20,17,65.01,1088.17,One year,Bank transfer,DSL,0,30,13,Premium,No,No
CUST-0491,Male,75,27,55.61,1496.94,One year,Bank transfer,Fiber optic,1,20,18,Basic,No,No
CUST-0492,Female,38,39,52.6,2034.35,Two year,Electronic check,DSL,2,2,22,Basic,Yes,No
